"17365","tt0175058","The Powerpuff Girls","https://www.youtube.com/results?search_query=The%20Powerpuff%20Girls","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTQ4MTAzODY3NF5BMl5BanBnXkFtZTcwNjEyNTUyMg@@._V1._SX54_CR0,0,54,74_.jpg","1998","Three super-powered little girls constantly save the world (or at least the city of Townsville) from monsters, would-be conquerers and a few other gross things."
"16289","tt0417373","The Venture Bros.","https://www.youtube.com/results?search_query=The%20Venture%20Bros.","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTM4NzgxNzc0M15BMl5BanBnXkFtZTcwNzU3ODg2OA@@._V1._SY74_CR3,0,54,74_.jpg","2003","The bizarre animated escapades of pseudo-heroic scientist Dr. Rusty Venture, his competent, high strung bodyguard, and his two over-enthusiastic sons."
"4778","tt2325846","DreamWorks Dragons","https://www.youtube.com/results?search_query=DreamWorks%20Dragons","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTM2OTU0Mjg0MF5BMl5BanBnXkFtZTcwMTM1NTgyOQ@@._V1._SY74_CR22,0,54,74_.jpg","2012","The further adventures of Hiccup and his friends on the Island of Berk."
"18372","tt0115200","Hey Arnold!","https://www.youtube.com/results?search_query=Hey%20Arnold!","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTU3MDk5MTk3MF5BMl5BanBnXkFtZTcwMDg0MDAyMQ@@._V1._SX54_CR0,0,54,74_.jpg","1996","The everyday life of Arnold, a 4th-grader in a nameless city that resembles Brooklyn, New York, who lives in a multi-racial boarding house with his grandparents and a motley assortment of neighbors and friends."
"5155","tt0398417","The Batman","https://www.youtube.com/results?search_query=The%20Batman","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BOTkwNjQ2NzYzM15BMl5BanBnXkFtZTcwMzc3MzIzMQ@@._V1._SY74_CR2,0,54,74_.jpg","2004","A young Bruce Wayne is in his third year of trying to establish himself as Batman, protector of Gotham City..."
"16496","tt0063950","Scooby Doo, Where Are You!","https://www.youtube.com/results?search_query=Scooby%20Doo%2C%20Where%20Are%20You!","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTIzNTAxNzMyNl5BMl5BanBnXkFtZTYwNTMwMjI5._V1._SX54_CR0,0,54,74_.jpg","1969","A group of friends and their dog (Scooby Doo) travel in a van solving strange and hilarious mysteries"
"1811","tt3061046","Steven Universe","https://www.youtube.com/results?search_query=Steven%20Universe","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMjA3NDkxMDY1Nl5BMl5BanBnXkFtZTgwMDgzMjY1MjE@._V1._SY74_CR22,0,54,74_.jpg","2013","A young boy takes his mother's place in a group of gemstone-based beings, and must learn to control his powers."
"10340","tt0892700","The Penguins of Madagascar","https://www.youtube.com/results?search_query=The%20Penguins%20of%20Madagascar","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTIwNDAzNDc0NV5BMl5BanBnXkFtZTcwMDk4MjU1MQ@@._V1._SY74_CR2,0,54,74_.jpg","2008","The daily adventures of penguins living in New York's Central Park Zoo."
"11429","tt0112175","Spider-Man","https://www.youtube.com/results?search_query=Spider-Man","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTUxODg4NTEyMl5BMl5BanBnXkFtZTcwMTY0MTQyMQ@@._V1._SX54_CR0,0,54,74_.jpg","1994","A young man with spider-like abilities fights crime as a superhero in New York City while trying to have a normal personal life."
"5884","tt1812523","TRON: Uprising","https://www.youtube.com/results?search_query=TRON%3A%20Uprising","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTUyNjkzNDg3OV5BMl5BanBnXkFtZTcwNjEwMjM4Nw@@._V1._SY74_CR39,0,54,74_.jpg","2012","In the computer world of the Grid, a young program joins Tron's fight against their world's tyranny."
"17227","tt0103584","X-Men","https://www.youtube.com/results?search_query=X-Men","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTY3Mzk4ODU3Ml5BMl5BanBnXkFtZTcwMDA2OTYyMQ@@._V1._SX54_CR0,0,54,74_.jpg","1992","A team of mutant superheroes fight for justice and human acceptance in the Marvel Comics universe."
"3358","tt1660055","Scooby-Doo! Mystery Incorporated","https://www.youtube.com/results?search_query=Scooby-Doo!%20Mystery%20Incorporated","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMjI2MzQzNjE2M15BMl5BanBnXkFtZTcwNTY1NjYxNA@@._V1._SY74_CR4,0,54,74_.jpg","2010","Scooby-Doo and the gang attempt to solve creepy mysteries in the town of Crystal Cove, a place with a history of eerie supernatural events."
"14207","tt0147746","Batman Beyond","https://www.youtube.com/results?search_query=Batman%20Beyond","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTA3MjkzNDM0OTBeQTJeQWpwZ15BbWU3MDk3ODM5MjE@._V1._SY74_CR9,0,54,74_.jpg","1999","Fueled by remorse and vengeance, a high schooler named Terry McGinnis revives the role of Batman. Under supervision of an elderly Bruce Wayne, he fights crime in a harsh futuristic Gotham."
"18451","tt0220880","Courage the Cowardly Dog","https://www.youtube.com/results?search_query=Courage%20the%20Cowardly%20Dog","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTM0NjI5ODAxN15BMl5BanBnXkFtZTcwMTk2ODAwMw@@._V1._SY74_CR6,0,54,74_.jpg","1999","The offbeat adventures of Courage, a cowardly dog who must overcome his own fears to heroically defend his unknowing farmer owners from all kinds of dangers and menaces that appear around their land."
"1888","tt3042608","Uncle Grandpa","https://www.youtube.com/results?search_query=Uncle%20Grandpa","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BNzc2MDQ3MzMxNF5BMl5BanBnXkFtZTgwNTY4ODAxMDE@._V1._SY74_CR1,0,54,74_.jpg","2010","The misadventures of a magical uncle and grandpa to everyone in the world and his friends."
"7511","tt1626038","The Avengers: Earth's Mightiest Heroes","https://www.youtube.com/results?search_query=The%20Avengers%3A%20Earth's%20Mightiest%20Heroes","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTMzNTk2ODEyN15BMl5BanBnXkFtZTcwNDA1ODAyNw@@._V1._SX54_CR0,0,54,74_.jpg","2010","After 74 villains break out of prison, Marvel's most powerful superheroes team up to capture all of them, and also to defend the Earth from widespread threats."
"5818","tt0219446","The Oblongs","https://www.youtube.com/results?search_query=The%20Oblongs","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTgxOTk4MDU3NF5BMl5BanBnXkFtZTcwNDc0MTEzMQ@@._V1._SY74_CR0,0,54,74_.jpg","2001","The misadventures of a goofy family deformed by toxic waste."
"16809","tt0118298","Daria","https://www.youtube.com/results?search_query=Daria","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTYwMzI2MjY2MV5BMl5BanBnXkFtZTcwMjc3MTAyMw@@._V1._SX54_CR0,0,54,74_.jpg","1997","A smart & cynical girl goes through teenage life as a proud outsider in a world of mainly idiotic teens and condescending adults."
